2014-03-16 20:18:23,046 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
2014-03-16 20:18:23,090 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
2014-03-16 20:18:23,092 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
2014-03-16 20:18:30,661 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Tes%' ; args=(u'%Tes%',)
2014-03-16 20:18:30,663 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Tes%' ; args=(u'%Tes%',)
2014-03-16 20:18:30,820 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:18:30,822 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:18:30,968 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:30,969 [DEBUG] django.db.backends: (0.000) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:31,120 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%%' ; args=(u'%%',)
